gal,R[kpc],Vrot[km/s],e_Vrot[km/s],hi_l08(Msun/pc^2),hi_err_l08(Msun/pc^2),h2_f16_at_rl08(Msun/pc^2),h2_err_f16_at_rl08(Msun/pc^2),sfrd_l08(1e-4*Msun/yr/kpc^2),sfrd_err_l08(1e-4*Msun/yr/kpc^2)
NGC5055,33.04559668387754,183.54540820835928,6.256495518507712,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC6946,0.1739509853828812,145.164,11.0715,6.172618878328661,1.1,59.52939115307706,20.83528690357697,2077.0766092684225,536.3442189175066
NGC6946,0.5218529561486437,145.164,11.0715,6.4,1.058229705271574,27.797807174768277,9.729232511168895,1167.5804220938112,380.53544226299425
NGC6946,0.8697549269144058,145.164,11.0715,6.112088797209422,0.8172383977824967,12.92608399242116,4.524129397347407,511.95422176729437,163.92873324608613
NGC6946,1.2176568976801685,145.164,11.0715,5.607009699824699,0.6259312072910125,8.423628172929755,2.9482698605254147,260.76494573741587,61.32498296019828
NGC6946,1.5655588684459307,146.76878789209795,9.67792109320184,5.500000000000001,0.5105758982185825,7.025058589786511,2.458770506425279,190.45097241142437,28.884842951040476
NGC6946,1.9134608392116927,151.43215272521113,7.284790071350758,5.8385550747098325,0.4,7.431503430419106,2.6010262006466864,185.32848312915664,21.20671565917236
NGC6946,2.261362809977456,157.60251432160635,6.25467139773648,6.66425964065854,0.4,7.937887421996344,2.7782605976987207,201.8328175274133,23.66225458032246
NGC6946,2.6092647807432185,157.44565636999354,5.01095232540302,7.245068090160639,0.4,8.168603497259799,2.85901122404093,203.38213202161785,29.491712505389515
NGC6946,2.9571667515089817,160.9359266388948,4.291349119702195,7.741592325895306,0.4,7.8546446507556125,2.7491256277644642,198.78026299089655,34.177220550256
NGC6946,3.3050687222747435,167.59570944484472,4.892804982670948,8.20820442834994,0.5015426036363291,7.216546329881306,2.5257912154584568,201.84558294425966,33.766976656701715
NGC6946,3.6529706930405057,175.7355717120166,4.996747737568429,8.80305353066435,0.6312647738238886,6.734632450412791,2.3571213576444765,212.45251814956654,33.571526301212195
NGC6946,4.000872663806268,184.62498005078209,4.946125894448665,9.400340757910314,0.8952984709981998,6.46018656611247,2.2610652981393646,226.04713309382015,50.929584412239876
NGC6946,4.348774634572028,191.8420385245614,4.892526183351297,9.499999999999998,1.082243120338376,5.194905094583154,1.8182167831041038,230.54874698129834,64.8997835848064
NGC6946,4.696676605337792,195.84286615274047,4.754697639310204,9.598886456200544,1.1,4.76749376577783,1.6686228180222402,211.00974984535964,57.18977643192308
NGC6946,5.044578576103556,199.60439444929963,5.15764036920643,9.585074154793267,1.1,4.549025952318123,1.592159083311343,169.03984715338208,40.95175396310819
NGC6946,5.3924805468693195,202.7641425229378,5.591433350211121,9.43789197158175,1.0340154599956641,3.746726527677938,1.3113542846872783,129.06906202160548,29.743507961606877
NGC6946,5.740382517635081,203.05776429394007,5.33709448982634,9.3,0.8517381691464065,3.2008879497444824,1.120310782410569,101.17614642872825,24.789948139301806
NGC6946,6.088284488400844,203.4535967489828,5.218008587450725,9.3,0.8,2.923417015584062,1.0231959554544217,80.56272179751139,22.76860154287056
NGC6946,6.436186459166606,203.86717849122513,5.785910372325704,9.06327791234781,0.8,2.4667416760124063,0.8633595866043421,73.29603667181057,23.441906998671737
NGC6946,6.784088429932368,203.47514216458708,5.906674263272805,8.68599887476618,0.8,1.915465061903736,0.6704127716663077,75.7406714055928,29.818883078093442
NGC6946,7.131990400698132,202.18160398538183,5.161753171185017,8.266664530487846,0.8425495677105703,1.4753074178106473,0.5163575962337266,79.20071645384344,36.093212015089456
NGC6946,7.479892371463895,200.68911838322887,4.872792368761756,8.039886823436,0.9586952767931431,1.1477928928172418,0.4017275124860346,69.74984908448225,31.63438946788268
NGC6946,7.827794342229656,198.3154031911712,5.624555604842884,7.999999999999999,1.0750534691150675,0.6795502888699976,0.23784260110449906,49.477478798737714,20.053976946783965
NGC6946,8.175696312995418,199.73773402977173,4.490001312441388,7.908054487231258,1.0077511820033431,0.42536386003569904,0.14887735101249464,32.25735511230844,10.386590285228333
NGC6946,8.523598283761181,200.16485699221877,3.8861942949603656,7.1897576305508055,0.8573693676024293,0.1869245124519011,0.06542357935816538,21.22058683953523,6.132018195341595
NGC6946,8.871500254526943,198.61387483657955,3.684518655637105,6.550332431192171,0.741204205468498,0.07802082998548676,0.027307290494920342,16.959778671678382,5.667901009124175
NGC6946,9.219402225292702,196.04742918524968,3.632123614890424,5.930294128309918,0.6253701166450226,0.020595955596391224,0.007208584458736925,13.599063925420607,4.978800933481525
NGC6946,9.567304196058467,193.94144967049328,3.6174701707479535,5.352330262701136,0.6,0.014079775600000002,0.004927921460000001,10.647059355200524,3.806461573778683
NGC6946,9.91520616682423,192.68145258164847,3.8012091995299455,4.7843235187429665,0.5,0.014079775600000002,0.004927921460000001,7.763408525063395,2.343500047633033
NGC6946,10.263108137589992,190.91166810176216,4.433560337303057,4.369740305315798,0.5,0.014079775600000002,0.004927921460000001,4.955067524927563,1.4337752055438653
NGC6946,10.611010108355757,190.61408611679295,4.214494881895689,3.958286750264072,0.5,0.014079775600000002,0.004927921460000001,2.988064584721752,1.3
NGC6946,10.958912079121516,192.84938874633647,3.9037974238463926,3.726773669915734,0.4124133936917324,0.014079775600000002,0.004927921460000001,2.351067804859146,1.3
NGC6946,11.30681404988728,193.9452970792536,4.7781753382205405,3.6,0.4,0.014079775600000002,0.004927921460000001,1.9869740705061416,1.4
NGC6946,11.654716020653046,193.96364173161012,4.838092463644903,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,12.002617991418804,193.70284889782772,4.063965208500441,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,12.350519962184565,193.9944832649668,3.8203511392778338,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,12.69842193295033,195.42810636295647,4.751104639698752,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,13.046323903716091,198.3463288640066,4.0907832374741835,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,13.394225874481853,199.71146290009105,3.902465613745436,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,13.742127845247616,199.4398351989597,4.186651039218857,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,14.09002981601338,196.6322492733696,5.880549014073055,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,14.437931786779144,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,14.785833757544903,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,15.133735728310668,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,15.481637699076428,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,15.829539669842193,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,16.177441640607952,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,16.525343611373714,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,16.87324558213948,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,17.221147552905244,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,17.569049523671005,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC6946,17.916951494436766,194.868,6.939500000000002,3.6,0.4,0.014079775600000002,0.004927921460000001,,
NGC7331,2.352,223.768,29.151,4.547975569263168,0.8123797788959446,47.972634250736355,10.354003296653636,164.85181612799954,21.683764180772982
NGC7331,2.78,232.804,18.504,5.3001413918971965,0.8633258071705499,49.51724582310051,10.687379054772693,181.40102996329466,19.3005669008663
NGC7331,3.207,253.018,11.9405,6.046435204759802,0.8592776652037808,49.49824811027513,10.683278750832852,189.78383197093632,16.10347499007158
NGC7331,3.635,257.495,15.1855,6.242474988646739,0.6446570465008178,44.830009318871014,9.675725995169396,168.8197528705416,17.643175705335103
NGC7331,4.062,255.926,9.9805,6.511348571062276,0.5124210886924954,40.66794473410287,8.777421553384167,148.72745783323077,18.593991777524742
NGC7331,4.49,260.163,10.463,6.908574624456221,0.4470678545901039,36.96805972522968,7.978870000453252,128.87101979395504,18.396173656792712
NGC7331,4.918,262.273,7.933,7.014522183260716,0.3787798297330947,33.225456662405826,7.171098547920408,107.35881211597362,16.9054378787928
NGC7331,5.345,263.716,9.545000000000002,7.020548809443793,0.3331846486490636,29.51781646571134,6.370873181543099,88.0539356392352,15.049738550159148
NGC7331,5.773,260.507,9.542,7.078128174058718,0.4378991117894875,24.50894246794081,5.289800634757893,70.70078430999448,12.674259831658
NGC7331,6.2,257.632,10.1865,7.225747877455184,0.5538170822945955,20.289899247570453,4.379198411329473,56.52201301600202,10.361495340491544
NGC7331,6.627999999999999,250.933,9.1265,7.685117099380232,0.6191273984740189,16.604000060459416,3.5836654386139952,44.45131086361906,7.6715738282601285
NGC7331,7.056,254.822,6.025,8.18321653460801,0.6850454467884532,14.235980143433526,3.072572262048416,36.91383512000868,5.596216599979517
NGC7331,7.482999999999999,257.277,4.119,8.719126125762761,0.7525873701784704,12.597557413170454,2.718949105525682,31.80729517054266,4.0448258882307915
NGC7331,7.911,259.499,6.3135,8.992096296429683,0.6199900846683523,10.55751574063382,2.2786439496246187,29.07566077015114,3.4607048241702705
NGC7331,8.339,258.061,8.5,9.107620802213997,0.5594713786248172,8.80993244205713,1.901460509164246,26.39450910311231,2.988770145169355
NGC7331,9.194,249.317,11.6135,8.894254855544892,0.6908020829223318,6.141099948887765,1.3254425175721383,20.53134138486752,2.131165975616958
NGC7331,9.621,245.369,8.901,8.972737574486592,0.755410081274231,5.188026891124837,1.119739375850717,17.815005236990743,1.7073513413725447
NGC7331,10.049,244.704,7.558999999999998,9.299466880557068,0.755410081274231,4.630192768129723,0.9993412272252089,15.912252090371226,1.357771789442627
NGC7331,10.477,243.779,8.548,9.441539772470351,0.7265320918984907,4.121974353166342,0.8896517088959094,14.28353419447055,1.1588066676352844
NGC7331,10.904,243.849,8.336,9.310059406746873,0.6613285330349397,3.6575180072761215,0.7894074214681196,12.915249838353116,1.0933556347199702
NGC7331,11.332,246.536,9.2865,9.052897708616976,0.6474943553779123,3.0290118644713053,0.6537560282059655,11.529793384023037,1.0791572589631873
NGC7331,11.759,243.666,8.654,8.768048504580763,0.6474943553779123,2.460350909177406,0.531021108647095,10.25851063166215,1.0791572589631873
NGC7331,12.187,244.54,9.191,8.315115544436408,0.6474943553779123,1.969255226514732,0.4250272144889138,8.820762219477347,0.8860252147659566
NGC7331,12.615,240.701,10.4025,7.894507182317446,0.6283876472878227,1.5903740484369877,0.34325273976748943,7.628077868594262,0.7365197129471412
NGC7331,13.042,234.543,11.165,7.564698449801414,0.5622469123008894,1.3220876350232167,0.28534809366415553,6.768001336649017,0.6704198021616113
NGC7331,13.47,233.037,10.307,7.569429366037753,0.5395786294815936,1.1063076886626046,0.23877599457340715,6.3480985910060514,0.6035241443368764
NGC7331,13.898,231.63,8.074999999999998,7.768987506773323,0.5395786294815936,0.9295486496488011,0.20062583456558641,6.152097913939919,0.5398597793197444
NGC7331,14.325,234.088,7.7639999999999985,7.704232089341949,0.47121219177136237,0.8631873656841709,0.18630298230467676,6.216492667934163,0.6027386883137734
NGC7331,14.753,232.428,6.2585,7.66201653863863,0.4316629035852749,0.7963954506204189,0.17188718630845667,6.28254210918292,0.6895154865434867
NGC7331,15.18,232.673,7.17,7.66201653863863,0.4316629035852749,0.7260488598724704,0.15670417949866444,6.348396728839953,0.8217820564140246
NGC7331,15.607999999999999,232.996,7.051500000000001,7.709313560666384,0.4761953315437781,0.7014942898829315,0.15140453100967835,6.173357763126014,0.8633258071705499
NGC7331,16.035999999999994,232.884,6.637,7.775445983413981,0.5446618026153647,0.6893649974436628,0.1487866482132935,5.918268433991012,0.8633258071705499
NGC7331,16.463,234.824,6.4945,7.841144016051755,0.6087338875946597,0.6364636605080666,0.1373688758607123,5.719202297547274,0.8633258071705499
NGC7331,16.891,236.932,5.9655,7.7725671730214705,0.6474943553779123,0.4874780129982526,0.10521308726240305,5.5053968131163575,0.8362365506934347
NGC7331,17.317999999999994,237.477,6.5265,7.542261912481194,0.6474943553779123,0.29652245271716754,0.06399887145905994,5.275144406704777,0.7787103451286045
NGC7331,17.746,236.112,6.1205,7.291540109559629,0.6474943553779123,0.22889788477509557,0.04940336278327268,5.0239579271449895,0.7155759927160454
NGC7331,18.174,238.469,5.8125,7.030098665608433,0.6474943553779123,0.2109403382217988,0.04552755944004079,4.763662536543139,0.6512122804216829
NGC7331,18.601,238.227,5.651,6.952497264405714,0.7072727623632777,0.186093103044878,0.04016474459877288,4.431252862363323,0.5832791392941181
NGC7331,19.029,239.885,5.5755,6.845770373703818,0.755410081274231,0.15921627802770852,0.03436388043574052,4.103633362328706,0.5395786294815936
NGC7331,19.457,238.926,4.636,6.647738951570364,0.755410081274231,0.127805165606735,0.027584374439500018,3.7734287899911396,0.5395786294815936
NGC7331,19.884,237.541,5.285,6.31205476184496,0.755410081274231,0.09146086333361285,0.019740130915501607,3.2907559837442815,0.4928751973706926
NGC7331,20.312,238.375,4.808,5.914981938572048,0.753416482658052,0.061456426009833955,0.013264229647689224,2.7907625643977614,0.42953931555334396
NGC7331,20.739,240.021,5.7865,5.233495024959414,0.6858001495000838,0.03601218132024546,0.007772561376568259,2.3047766372157263,0.36040457179817487
NGC7331,21.167,239.621,4.1215,4.604445002062089,0.6199342113659537,0.023572115987930853,0.005087604015499532,1.8729204034781781,0.29389733490060116
NGC7331,21.595,240.463,4.0665,4.017202636805088,0.5545387863620789,0.018378920078427223,0.003966749002907746,1.4850792361080394,0.22936567258919552
NGC7331,22.022,241.574,4.593,3.6267236631993645,0.48694076613598486,0.01433817672863189,0.0030946294993999565,1.2434094010295946,0.1569064996399192
NGC7331,22.45,241.574,4.593,3.3166264476511413,0.42397090743434107,0.011179319001349514,0.002412848650114204,,
NGC7331,22.877,241.574,4.593,3.080864972938922,0.36362187841994087,0.008721461917408743,0.0018823657873884498,,
NGC7331,23.305,241.574,4.593,2.913724599200606,0.3237471776889561,0.007228119326067996,0.0015600554878755998,,
NGC7331,23.733,241.574,4.593,2.913724599200606,0.3237471776889561,0.007228119326067996,0.0015600554878755998,,
NGC7331,24.16,241.574,4.593,2.913724599200606,0.3237471776889561,0.007228119326067996,0.0015600554878755998,,
NGC7331,24.588,241.574,4.593,2.913724599200606,0.3237471776889561,0.007228119326067996,0.0015600554878755998,,
