# slope intercept sigma lnLike
-5.132681189681895795e-01 2.263741411074967624e-01 3.073862455042682407e-01 -2.092217394939698849e+01
-4.826106302871436826e-01 8.595008011737782783e-02 3.556128455193378057e-01 -2.499209859802349953e+01
-6.542257939804096978e-01 2.137467345471093516e-01 3.579521982372805278e-01 -2.305779203827281520e+01
-6.064684882261961452e-01 1.672039548910347895e-01 3.049080225856056203e-01 -2.041049826800122702e+01
-4.346076550787889570e-01 1.619803966442833476e-01 2.796733429105582314e-01 -2.040146701538067120e+01
-5.373458747185038131e-01 2.128486961670602029e-01 2.975007655718508448e-01 -2.035316936458941584e+01
-4.535480355711065115e-01 2.059056009830843026e-01 2.642655651475295242e-01 -2.059555978223255224e+01
-5.254834880571546130e-01 2.648056642863810817e-01 2.757248432910668345e-01 -2.276756910310307092e+01
-6.518051551677077615e-01 1.812451108058864557e-01 3.014457973645346400e-01 -2.038449585730575464e+01
-6.056272957816154490e-01 1.964166741182761800e-01 3.143286716117551505e-01 -2.059686325331174928e+01
-5.126824061977930391e-01 2.415279419725007148e-01 2.928888719254025275e-01 -2.127112905917393348e+01
-4.345527725636093574e-01 1.798520097769228387e-01 2.898415364822228835e-01 -2.014582349322715160e+01
-7.056829368907537869e-01 1.785550180629043859e-01 2.848721185742116857e-01 -2.062518534062489906e+01
-5.404120622321983980e-01 1.735111886977231954e-01 3.058220156631158426e-01 -2.026338532357966926e+01
-4.897691491052221791e-01 1.841414541957636930e-01 2.874652269273778593e-01 -1.998967337872502270e+01
-2.688105198746313373e-01 1.518360478485590581e-01 2.708111473585534945e-01 -2.202870341682814015e+01
-4.560622402375072992e-01 1.419383472871165730e-01 2.981782350029197892e-01 -2.085787546343212995e+01
-5.153136974172467522e-01 1.399757448823794881e-01 2.369946638605145428e-01 -2.379617774805199559e+01
-6.196607134726471733e-01 2.201012154179512459e-01 3.553032968769447297e-01 -2.294635673876796034e+01
-3.048695132453173029e-01 1.952583168901501076e-01 3.100071974981917222e-01 -2.127509444352686785e+01
-5.987138711032854443e-01 1.372694403558920861e-01 2.806051596772329293e-01 -2.117833608844675197e+01
-4.417964810570172429e-01 1.107695257911953113e-01 2.856187628123653677e-01 -2.244442791458906328e+01
-7.352302494613800476e-01 2.555130743274938165e-01 3.038823113686021093e-01 -2.266706323207359119e+01
-5.933026876350753209e-01 2.004402828137837878e-01 3.318814494712656327e-01 -2.131628640983967315e+01
-6.771884834525878638e-01 1.554484192830338785e-01 2.738170453093903833e-01 -2.107425750325072045e+01
-4.010915935213361649e-01 1.196214816001998082e-01 3.049905807761288945e-01 -2.199921218466644035e+01
-7.659227128023333719e-01 1.587161796747967035e-01 3.357832939872383848e-01 -2.230194722018703146e+01
-5.292946061911811828e-01 1.688757166809392585e-01 3.012514176306731462e-01 -2.021247706134035838e+01
-8.689808456441593387e-01 2.430327426847046501e-01 3.143623854615856805e-01 -2.336852402739406642e+01
-8.024145462649103777e-01 1.857114667909788852e-01 3.046262971157043808e-01 -2.144530958392533293e+01
-6.421306589284837552e-01 1.835527270080938855e-01 2.598981027695859702e-01 -2.089352400629483952e+01
-5.762756563734227067e-01 1.611557928039183962e-01 2.831474367235583545e-01 -2.029811294730935955e+01
-4.619738381470675503e-01 1.834415244817780843e-01 3.013769153724654704e-01 -2.020436239752027774e+01
-3.861441518431870668e-01 1.691595136984369585e-01 3.499734178520816918e-01 -2.251031147991097114e+01
-4.294404243803354726e-01 1.888408962460382257e-01 2.801223256061332600e-01 -2.017099241868580961e+01
-5.030452557335950425e-01 1.799226503291577461e-01 3.462692891548769247e-01 -2.195191087162355004e+01
-5.936137536620492705e-01 1.685539275531020287e-01 3.164959402107404007e-01 -2.067580091261167397e+01
-3.431038569847821296e-01 2.104165939516510486e-01 3.136938174713223559e-01 -2.133468950949532328e+01
-4.278689845338918829e-01 2.331609675709498397e-01 3.068985704171633966e-01 -2.134979140156773170e+01
-6.964311041550392822e-01 1.552450794388230693e-01 3.309997950332310146e-01 -2.176282270554012044e+01
-5.464776716612744778e-01 1.801027732762822131e-01 2.977248882074125524e-01 -2.006998073857108267e+01
-6.041967474724477816e-01 1.372983153064793460e-01 3.058561519218954139e-01 -2.114878745413328076e+01
-4.041311743243280463e-01 1.371556508729779300e-01 2.968667625601831839e-01 -2.118645325264175483e+01
-6.230538393606219749e-01 2.118009611047193541e-01 2.882832215167256962e-01 -2.040038008257577928e+01
-4.659879208536826800e-01 2.370892384232669847e-01 2.653310885401921060e-01 -2.155110961802640901e+01
-5.191536046055036380e-01 2.220516599417736436e-01 2.950132284389088699e-01 -2.055944772586719793e+01
-5.557240051459546581e-01 2.163015583492090277e-01 3.188383251412685859e-01 -2.099617383469263387e+01
-6.623573593060096965e-01 2.151256501473371163e-01 3.124022813846282776e-01 -2.099226033437603789e+01
-3.222427829973662505e-01 1.646156559124788976e-01 2.506735038634688717e-01 -2.223657915565869558e+01
-3.002245088341916057e-01 1.886975951533513274e-01 3.194562097287194091e-01 -2.155328129294821693e+01
-6.874607927998956924e-01 1.544968781015139681e-01 2.768657487901737269e-01 -2.108641110616304104e+01
-6.244951679201886652e-01 8.733906536013213984e-02 3.670609898223911594e-01 -2.557360427019583327e+01
-4.453248609019994642e-01 1.753434101700832304e-01 3.071428211150641907e-01 -2.040652136080374746e+01
-1.444089711939960385e-01 2.185207532784599338e-01 3.487501222272869628e-01 -2.472456286100327461e+01
-2.801506109813440282e-01 1.957941531595981111e-01 2.679306073541882771e-01 -2.152139998915308539e+01
-4.824710827416892611e-01 1.932506241924815127e-01 2.818127744567469617e-01 -2.003127810993728986e+01
-3.729163761151823020e-01 2.146296228631764946e-01 2.706128834467158017e-01 -2.098995152209328907e+01
-7.879855156474556699e-01 2.107261976051944541e-01 2.819575706072741661e-01 -2.154305980024607337e+01
-7.333703932440756024e-01 1.991934033360689138e-01 2.715445987775103043e-01 -2.111445604398145193e+01
-3.877095542313556686e-01 1.966080091726950807e-01 3.380780245465793699e-01 -2.190283627680619460e+01
-6.828693879311443782e-01 1.819021108991683289e-01 2.940581673071586133e-01 -2.045106445623049751e+01
-5.271629828562989228e-01 2.662154677704127725e-01 2.781540004597662374e-01 -2.280296856767114022e+01
-8.232619755209698020e-01 2.133162122852477471e-01 2.709145927729517123e-01 -2.231353087642321142e+01
-6.868177886884143657e-01 1.574151333222517102e-01 2.740221809961707056e-01 -2.107680820134134336e+01
-1.540180252268538164e-01 1.765354048268579501e-01 3.109759811568457710e-01 -2.277840017891363544e+01
-2.595435079966402769e-01 1.790393608569637030e-01 3.087857237475180039e-01 -2.156719144925578746e+01
-2.248900407771112775e-01 1.919626039759569636e-01 2.958238602628296410e-01 -2.176117368825828180e+01
-5.069082097861069558e-01 1.232420266268397513e-01 3.045142668386220386e-01 -2.158437230884618074e+01
-7.721365731664118215e-01 2.268078891885793591e-01 3.272818024791221414e-01 -2.235349496981777051e+01
-2.920589865050887135e-01 2.466937052562487576e-01 2.849410744545417540e-01 -2.269603339120575214e+01
-6.173526089664167493e-01 1.363555465408398115e-01 2.717837905786322228e-01 -2.155563256264422378e+01
-3.098585261159353399e-01 1.644316340954708466e-01 2.954651188839446108e-01 -2.104575312466186432e+01
-5.205455079145160369e-01 2.022781141153300599e-01 3.164927507960902942e-01 -2.066615248398053950e+01
-4.708980200266185134e-01 1.936777544396952599e-01 3.087083613978082175e-01 -2.039741366498765984e+01
-8.878847362131365717e-01 1.835781751751030533e-01 2.650095928880243368e-01 -2.332948774043867246e+01
-4.927096568768936091e-01 1.692675822397181340e-01 2.933870577680663949e-01 -2.012320903045523934e+01
-5.556540657202940769e-01 2.239894322856853803e-01 2.470864437779511924e-01 -2.196815523152698901e+01
-4.670250710710644459e-01 2.036564854434353977e-01 2.591802783408556632e-01 -2.072801894993618532e+01
-6.577461382220323172e-01 1.839511909537106527e-01 2.930164000352118991e-01 -2.030694783141812820e+01
-3.981350153971546790e-01 1.998833645034152062e-01 2.665631298666066851e-01 -2.066350023644094946e+01
-5.494013057343298811e-01 1.458949528617093372e-01 3.003814346037597671e-01 -2.069066035151388405e+01
-6.607683110327363663e-01 1.748918558667251211e-01 2.549942795009738084e-01 -2.139514364642322519e+01
-9.426870021333708660e-01 1.768327221215383049e-01 3.232988379222781483e-01 -2.335807240127137163e+01
-4.997349870868226795e-01 1.665573241633523383e-01 3.600648671725128480e-01 -2.284122303409224486e+01
-5.253338140091301511e-01 1.795530616273240954e-01 2.978857047853585849e-01 -2.006943724287150488e+01
-7.278079478867786056e-01 1.902669942364393352e-01 3.423697069493495948e-01 -2.220359274396524185e+01
-5.549235969043447847e-01 1.662700251135474927e-01 3.437249888767405226e-01 -2.185900993660595404e+01
-5.572254135808193398e-01 2.473051389721100390e-01 3.030799840328472494e-01 -2.163632816993766639e+01
-1.493201877596750382e-02 2.699303475146914710e-01 2.992623751118826947e-01 -2.795243890989430824e+01
-5.944951090622091483e-01 2.183781704365843901e-01 3.020998214149360206e-01 -2.061949825956310178e+01
-3.808219510152765497e-01 1.917880841060875807e-01 3.138508164429615888e-01 -2.087042603840743027e+01
-3.567142779851823486e-01 1.366446992639905322e-01 3.465150819034624186e-01 -2.295515801739024653e+01
-2.410033338944647663e-01 1.063539248879462606e-01 3.255180000580020772e-01 -2.402753141314966712e+01
-4.935132945355094614e-01 2.719058326236079015e-01 2.655769252694810678e-01 -2.373315600985673157e+01
-7.283363049478404072e-01 2.304867387875291773e-01 3.262877938900810015e-01 -2.215479184157974757e+01
-5.159882177809003156e-01 2.148468446142307586e-01 2.934593475976512988e-01 -2.035386931654473486e+01
-4.219641760744020642e-01 2.486965897727645980e-01 3.347122513113885978e-01 -2.294610634492131851e+01
-5.114013241277463040e-01 2.397136708450234577e-01 3.188117652823704296e-01 -2.172771932014343221e+01
-4.156518345599571895e-01 1.595983858565371005e-01 2.900400431833882187e-01 -2.046754338074880053e+01
-6.806200405549134302e-02 1.221124415097019911e-01 3.275863123995475523e-01 -2.536888332512972966e+01
-6.731448985696762977e-01 1.537933720539726989e-01 2.829923915665776279e-01 -2.088860220676914636e+01
-7.252293469717919772e-01 2.218493407348518798e-01 2.981963862740414362e-01 -2.121734883297829555e+01
-9.064941641378114756e-01 1.779771381652453244e-01 2.936292490390843835e-01 -2.266286927231135806e+01
-5.478320967462477764e-01 1.988985492499020791e-01 3.186323846361517886e-01 -2.069915466038685636e+01
-2.910402455405891042e-01 2.371794986693548379e-01 2.539677698385635063e-01 -2.333995360747893955e+01
-3.880328839110680494e-01 9.352527308367092340e-02 3.445393540864635229e-01 -2.436253695817303466e+01
-6.007512019865258734e-01 2.035263703878779362e-01 2.698232168557232469e-01 -2.040794790932469738e+01
-6.942536302350850175e-01 1.801437773427328470e-01 2.595880421111734782e-01 -2.130204797502116065e+01
-4.577787691295379102e-01 2.249508041138255643e-01 3.172010537078202019e-01 -2.127784609482730716e+01
-3.775303975786754584e-01 1.693931642891029488e-01 3.017069447131831561e-01 -2.061596595803744947e+01
-5.929160459323201682e-01 2.208269134171600423e-01 3.045598342474756248e-01 -2.072967704051374227e+01
-5.612663071362024025e-01 2.094352794521893157e-01 2.842948094649446755e-01 -2.021051398038879299e+01
-7.936696296470817646e-01 2.475384467411685663e-01 2.911706264217580054e-01 -2.272497311837940970e+01
-7.744210517842285979e-01 1.717434616827427651e-01 2.629476408170500212e-01 -2.202833022522133533e+01
-5.265361830567155677e-01 1.787708222446148243e-01 2.791486902613974364e-01 -2.002220738819959323e+01
-3.960689519919341484e-01 1.851663693424456802e-01 3.131937508467385056e-01 -2.074669157934291519e+01
-3.377480307244905555e-01 1.977920400162188064e-01 2.876589402151386032e-01 -2.072750226130067119e+01
-2.211587532822167912e-01 1.969223814730818867e-01 2.967629557928738171e-01 -2.185724099870324366e+01
-5.735281070629121292e-01 2.227128348291184945e-01 2.846640300425631320e-01 -2.055930021993379242e+01
-6.477203708141574534e-01 2.223681152704932440e-01 2.795627764598992426e-01 -2.082242713657880628e+01
-4.990137428330393421e-01 1.635221216537183775e-01 2.694979370375956695e-01 -2.045001954947826306e+01
-2.189256650744337840e-01 1.394781221644506297e-01 2.956152826208840456e-01 -2.252085340261988833e+01
-6.242537742413813984e-01 1.920656989445993501e-01 3.498002962018499362e-01 -2.224775845153801512e+01
-3.805804130667648222e-01 2.168928860271153447e-01 2.632569537996780618e-01 -2.124035483969787919e+01
-7.235341980686919028e-01 2.037472360716462982e-01 2.677795090572840930e-01 -2.121148728364110880e+01
-3.910272096774226602e-01 8.428133030200325726e-02 2.992494206633516396e-01 -2.423647137552615405e+01
-5.438147490129339179e-01 1.797219666618981859e-01 2.937745374602521164e-01 -2.002084786353799828e+01
-5.788408925364108004e-01 2.050397657204397484e-01 2.657168749273298713e-01 -2.049507821747681291e+01
-7.524382205438807647e-01 1.674904334469010936e-01 2.998827713329673683e-01 -2.110665890837949377e+01
-4.895485148165392708e-01 1.998208656897255686e-01 2.508254634731809096e-01 -2.109908601322163335e+01
-5.807641333117206095e-01 1.110171865289789339e-01 3.134820133792819430e-01 -2.235860671897619767e+01
-6.452087670424860866e-01 1.798390586269227875e-01 2.677848716841088050e-01 -2.059835681964546694e+01
-7.191520192443762172e-01 1.545125608415623408e-01 2.826850974635222169e-01 -2.119405284032967174e+01
-5.216483081496773311e-01 1.851218843984590301e-01 3.055808738112549827e-01 -2.021480457741553849e+01
-5.410679704482869168e-01 1.985946453377681609e-01 2.465381414292825146e-01 -2.139591951645185475e+01
-7.256744281872699043e-01 2.208541896280332151e-01 2.881802113251569208e-01 -2.116871102449985287e+01
-6.908838624754706226e-01 2.103730766335984714e-01 2.988492489975636546e-01 -2.075321955780843197e+01
-6.300302363056784483e-01 1.999048635759411718e-01 2.814174990171988133e-01 -2.026297682037119330e+01
-4.367858449601870752e-01 2.314530113747864104e-01 3.118045375028394850e-01 -2.138193427621788700e+01
-5.974829894508406625e-01 1.438165977747950797e-01 3.228916848210979795e-01 -2.136407572992564852e+01
-3.082324759242394130e-01 2.348665644084998450e-01 2.794203440029460750e-01 -2.204176112037177404e+01
-4.361252086516971826e-01 1.173049953941324719e-01 3.019702071030078705e-01 -2.196639326800094238e+01
-4.014608295929553705e-01 1.670384343549597972e-01 3.052738704093500011e-01 -2.059716610704502315e+01
-6.569669736814608418e-01 2.242166414766660620e-01 2.706243039894936642e-01 -2.112270213858923285e+01
-4.316341395834105699e-01 2.353195303738254696e-01 2.829851046867070119e-01 -2.120772431246984624e+01
-6.306776348715383840e-01 2.150887679939255948e-01 2.985103012234924802e-01 -2.057775520568351624e+01
-5.096217584754488827e-01 2.372870779938999197e-01 2.972202648416700788e-01 -2.112923773943672501e+01
-5.952567049164938506e-01 2.587763979832387595e-01 2.965564141567522682e-01 -2.220832364936208236e+01
-5.312726693752469753e-01 1.956860399165001319e-01 2.865749743167483876e-01 -2.000053781994324353e+01
-3.667817415017390892e-01 1.533694585985177217e-01 3.138952912820097141e-01 -2.120459535823693287e+01
-4.555202976932296588e-01 1.692795481926734347e-01 2.658265357276919927e-01 -2.053122238650955822e+01
-8.627725119287781297e-01 2.242333798268481559e-01 3.241822530320718210e-01 -2.292800915510895621e+01
-4.932304831869648298e-01 1.329481980143997766e-01 3.032007280483094980e-01 -2.117100985004948299e+01
-6.899245129211615257e-01 2.003963942487300698e-01 3.156503819229888874e-01 -2.097613442082521473e+01
-4.793215622688959954e-01 1.764620478277589832e-01 2.851763273210696781e-01 -2.003968543795469515e+01
-4.892033317957343308e-01 1.353054638999059422e-01 3.105525159518618961e-01 -2.121534356279862621e+01
-4.709545438594877620e-01 1.853794604603304919e-01 2.912347355530469639e-01 -2.004179995508136258e+01
-4.613899999292965792e-01 1.754862060106003041e-01 2.879844401743411608e-01 -2.008591444454471286e+01
-2.168803690537120521e-01 2.302732221942008217e-01 2.966681766799521558e-01 -2.272599163461253724e+01
-7.356949530542519211e-01 2.077706233078683851e-01 2.772574164636715244e-01 -2.109459380440875620e+01
-5.125395789235100974e-01 1.932174679419532692e-01 3.078277532770989922e-01 -2.030833065319014352e+01
-7.407559591750845218e-01 1.302105893989100038e-01 2.889030883346575540e-01 -2.219424086603410018e+01
-5.899956170060357552e-01 2.254469976282286459e-01 2.531899278261048880e-01 -2.167772037926376782e+01
